location_id,parameter,value,unit,date,avg_pm1
1894637,pm1,15.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,26.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,26.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,32.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,35.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,20.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,16.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,16.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,9.9,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,8.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,7.7,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,5.9,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,5.4,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,5.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,16.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,20.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,15.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,25.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,25.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,29.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,26.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,24.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,23.0,µg/m³,2024-02-20,23.93152173913043
1894637,pm1,24.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,22.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,19.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,25.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,27.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,48.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,24.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,16.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,11.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,9.8,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,6.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,4.5,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,4.1,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,4.6,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,8.7,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,5.8,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,6.8,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,7.7,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,8.1,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,10.0,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,6.3,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,4.9,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,5.2,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,5.4,µg/m³,2024-02-21,18.310416666666665
1894637,pm1,5.6,µg/m³,2024-02-22,12.303125
1894637,pm1,5.5,µg/m³,2024-02-22,12.303125
1894637,pm1,6.1,µg/m³,2024-02-22,12.303125
1894637,pm1,11.0,µg/m³,2024-02-22,12.303125
1894637,pm1,10.0,µg/m³,2024-02-22,12.303125
1894637,pm1,10.0,µg/m³,2024-02-22,12.303125
1894637,pm1,6.1,µg/m³,2024-02-22,12.303125
1894637,pm1,5.4,µg/m³,2024-02-22,12.303125
1894637,pm1,5.2,µg/m³,2024-02-22,12.303125
1894637,pm1,6.2,µg/m³,2024-02-22,12.303125
1894637,pm1,4.2,µg/m³,2024-02-22,12.303125
1894637,pm1,3.3,µg/m³,2024-02-22,12.303125
1894637,pm1,4.4,µg/m³,2024-02-22,12.303125
1894637,pm1,4.7,µg/m³,2024-02-22,12.303125
1894637,pm1,3.6,µg/m³,2024-02-22,12.303125
1894637,pm1,3.8,µg/m³,2024-02-22,12.303125
1894637,pm1,3.7,µg/m³,2024-02-22,12.303125
1894637,pm1,4.3,µg/m³,2024-02-22,12.303125
1894637,pm1,5.3,µg/m³,2024-02-22,12.303125
1894637,pm1,6.6,µg/m³,2024-02-22,12.303125
1894637,pm1,9.6,µg/m³,2024-02-22,12.303125
1894637,pm1,6.6,µg/m³,2024-02-22,12.303125
1894637,pm1,5.5,µg/m³,2024-02-22,12.303125
1894637,pm1,7.2,µg/m³,2024-02-22,12.303125
1894637,pm1,6.6,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,6.7,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,8.5,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,12.0,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,26.0,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,25.0,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,67.0,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,30.0,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,14.0,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,6.3,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,6.3,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,7.2,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,6.5,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,5.6,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,4.6,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,7.5,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,4.8,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,11.0,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,5.7,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,4.4,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,9.2,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,7.9,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,5.3,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,6.6,µg/m³,2024-02-23,18.118750000000002
1894637,pm1,7.4,µg/m³,2024-02-24,13.4625
1894637,pm1,16.0,µg/m³,2024-02-24,13.4625
1894637,pm1,8.1,µg/m³,2024-02-24,13.4625
1894637,pm1,17.0,µg/m³,2024-02-24,13.4625
1894637,pm1,8.9,µg/m³,2024-02-24,13.4625
1894637,pm1,11.0,µg/m³,2024-02-24,13.4625
1894637,pm1,16.0,µg/m³,2024-02-24,13.4625
1894637,pm1,6.7,µg/m³,2024-02-24,13.4625
1894637,pm1,5.8,µg/m³,2024-02-24,13.4625
1894637,pm1,4.9,µg/m³,2024-02-24,13.4625
1894637,pm1,3.1,µg/m³,2024-02-24,13.4625
1894637,pm1,6.9,µg/m³,2024-02-24,13.4625
1894637,pm1,4.1,µg/m³,2024-02-24,13.4625
1894637,pm1,5.3,µg/m³,2024-02-24,13.4625
1894637,pm1,5.8,µg/m³,2024-02-24,13.4625
1894637,pm1,4.5,µg/m³,2024-02-24,13.4625
1894637,pm1,10.0,µg/m³,2024-02-24,13.4625
1894637,pm1,10.0,µg/m³,2024-02-24,13.4625
1894637,pm1,11.0,µg/m³,2024-02-24,13.4625
1894637,pm1,13.0,µg/m³,2024-02-24,13.4625
1894637,pm1,6.7,µg/m³,2024-02-24,13.4625
1894637,pm1,5.6,µg/m³,2024-02-24,13.4625
1894637,pm1,6.4,µg/m³,2024-02-24,13.4625
1894637,pm1,4.1,µg/m³,2024-02-24,13.4625
1894637,pm1,4.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,4.8,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,4.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,3.9,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,5.3,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,9.4,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,6.4,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,4.4,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,2.8,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,2.4,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,2.3,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,1.7,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,1.5,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,2.7,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,4.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,6.7,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,8.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,12.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,9.7,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,9.1,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,13.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,14.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,15.0,µg/m³,2024-02-25,12.35217391304348
1894637,pm1,12.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,13.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,16.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,24.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,24.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,33.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,22.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,16.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,10.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,4.8,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,5.3,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,3.3,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,4.7,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,3.5,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,2.6,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,3.1,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,4.9,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,9.1,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,13.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,14.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,9.3,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,9.6,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,9.2,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,10.0,µg/m³,2024-02-26,17.068749999999998
1894637,pm1,13.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,15.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,20.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,22.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,23.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,21.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,17.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,17.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,15.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,11.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,9.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,8.4,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,5.7,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,5.5,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,15.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,12.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,21.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,25.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,19.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,11.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,12.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,10.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,11.0,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,8.3,µg/m³,2024-02-27,18.555208333333333
1894637,pm1,8.5,µg/m³,2024-02-28,14.475
1894637,pm1,7.7,µg/m³,2024-02-28,14.475
1894637,pm1,9.4,µg/m³,2024-02-28,14.475
1894637,pm1,6.6,µg/m³,2024-02-28,14.475
1894637,pm1,11.0,µg/m³,2024-02-28,14.475
1894637,pm1,23.0,µg/m³,2024-02-28,14.475
1894637,pm1,20.0,µg/m³,2024-02-28,14.475
1894637,pm1,13.0,µg/m³,2024-02-28,14.475
1894637,pm1,8.2,µg/m³,2024-02-28,14.475
1894637,pm1,6.2,µg/m³,2024-02-28,14.475
1894637,pm1,11.0,µg/m³,2024-02-28,14.475
1894637,pm1,13.0,µg/m³,2024-02-28,14.475
1894637,pm1,8.2,µg/m³,2024-02-28,14.475
1894637,pm1,5.8,µg/m³,2024-02-28,14.475
1894637,pm1,7.7,µg/m³,2024-02-28,14.475
1894637,pm1,12.0,µg/m³,2024-02-28,14.475
1894637,pm1,13.0,µg/m³,2024-02-28,14.475
1894637,pm1,8.1,µg/m³,2024-02-28,14.475
1894637,pm1,14.0,µg/m³,2024-02-28,14.475
1894637,pm1,15.0,µg/m³,2024-02-28,14.475
1894637,pm1,7.5,µg/m³,2024-02-28,14.475
1894637,pm1,7.8,µg/m³,2024-02-28,14.475
1894637,pm1,7.7,µg/m³,2024-02-28,14.475
1894637,pm1,8.6,µg/m³,2024-02-28,14.475
1894637,pm1,12.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,18.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,19.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,23.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,26.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,29.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,28.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,25.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,15.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,5.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,9.2,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,4.7,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,4.6,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,14.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,11.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,10.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,18.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,23.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,25.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,20.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,14.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,12.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,15.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,18.0,µg/m³,2024-02-29,19.527083333333334
1894637,pm1,25.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,28.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,27.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,18.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,18.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,21.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,17.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,20.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,9.7,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,9.9,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,6.6,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,5.9,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,5.3,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,24.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,9.6,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,3.8,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,10.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,15.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,20.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,15.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,17.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,18.0,µg/m³,2024-03-01,19.170833333333334
1894637,pm1,15.0,µg/m³,2024-03-01,19.170833333333334
