location_id,parameter,value,unit,date,daily_avg_pm25
1894637,pm25,6.6,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.6,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.9,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,8.5,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.5,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.0,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.3,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.4,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,8.8,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,9.9,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.8,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.0,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,7.3,µg/m³,2024-02-22,7.529166666666666
1894637,pm25,6.2,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,6.1,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,6.7,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,8.8,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,22.0,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,21.0,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,76.0,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,29.0,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,13.0,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.6,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.6,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,8.7,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.9,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.6,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.9,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,9.8,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.2,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,12.0,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.8,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,6.5,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,11.0,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,8.1,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,6.5,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,6.9,µg/m³,2024-02-23,12.995833333333332
1894637,pm25,7.4,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,16.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,6.9,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,16.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,7.3,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,9.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,12.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,6.5,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,6.1,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,6.3,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,5.1,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,7.9,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,5.8,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,6.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,7.1,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,6.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,11.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,9.3,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,11.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,12.0,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,7.3,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,6.2,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,5.6,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,5.2,µg/m³,2024-02-24,8.291666666666666
1894637,pm25,4.8,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,5.0,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,4.6,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,4.8,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,5.4,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,7.4,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,6.0,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,5.3,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,5.3,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,5.9,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,5.8,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,6.0,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,6.2,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,6.4,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,8.7,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,9.3,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,9.3,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,11.0,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,9.4,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,8.4,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,12.0,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,11.0,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,12.0,µg/m³,2024-02-25,7.391304347826087
1894637,pm25,9.0,µg/m³,2024-02-26,11.0625
1894637,pm25,9.2,µg/m³,2024-02-26,11.0625
1894637,pm25,10.0,µg/m³,2024-02-26,11.0625
1894637,pm25,18.0,µg/m³,2024-02-26,11.0625
1894637,pm25,20.0,µg/m³,2024-02-26,11.0625
1894637,pm25,34.0,µg/m³,2024-02-26,11.0625
1894637,pm25,15.0,µg/m³,2024-02-26,11.0625
1894637,pm25,12.0,µg/m³,2024-02-26,11.0625
1894637,pm25,9.0,µg/m³,2024-02-26,11.0625
1894637,pm25,6.8,µg/m³,2024-02-26,11.0625
1894637,pm25,7.5,µg/m³,2024-02-26,11.0625
1894637,pm25,7.0,µg/m³,2024-02-26,11.0625
1894637,pm25,8.1,µg/m³,2024-02-26,11.0625
1894637,pm25,8.0,µg/m³,2024-02-26,11.0625
1894637,pm25,6.8,µg/m³,2024-02-26,11.0625
1894637,pm25,7.7,µg/m³,2024-02-26,11.0625
1894637,pm25,7.6,µg/m³,2024-02-26,11.0625
1894637,pm25,9.7,µg/m³,2024-02-26,11.0625
1894637,pm25,12.0,µg/m³,2024-02-26,11.0625
1894637,pm25,13.0,µg/m³,2024-02-26,11.0625
1894637,pm25,9.6,µg/m³,2024-02-26,11.0625
1894637,pm25,9.2,µg/m³,2024-02-26,11.0625
1894637,pm25,8.4,µg/m³,2024-02-26,11.0625
1894637,pm25,7.9,µg/m³,2024-02-26,11.0625
1894637,pm25,8.6,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,10.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,13.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,15.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,17.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,17.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,11.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,12.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,12.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,10.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,9.1,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,8.8,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,7.4,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,7.4,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,16.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,11.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,19.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,22.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,15.0,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,8.5,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,8.5,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,7.7,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,7.8,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,5.6,µg/m³,2024-02-27,11.641666666666666
1894637,pm25,6.1,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,5.7,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,5.9,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,5.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,7.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,19.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,14.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,8.7,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,6.8,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,6.2,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,8.7,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,9.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,7.8,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,6.9,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,7.6,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,12.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,12.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,6.6,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,11.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,11.0,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,6.2,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,5.8,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,5.5,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,6.1,µg/m³,2024-02-28,8.358333333333333
1894637,pm25,8.1,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,12.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,11.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,15.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,19.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,23.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,22.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,18.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,11.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,6.5,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,10.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,6.7,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,6.8,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,12.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,8.9,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,7.2,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,12.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,15.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,20.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,13.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,8.7,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,6.9,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,8.6,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,10.0,µg/m³,2024-02-29,12.141666666666666
1894637,pm25,17.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,21.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,19.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,10.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,11.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,11.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,8.7,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,12.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,6.9,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,7.7,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,6.8,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,6.8,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,7.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,28.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,11.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,6.6,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,10.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,14.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,18.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,11.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,13.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,13.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,10.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,14.0,µg/m³,2024-03-01,12.229166666666666
1894637,pm25,7.5,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,7.6,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,8.8,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,10.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,11.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,26.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,29.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,14.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,5.6,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,7.1,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,7.3,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,7.1,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,6.3,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,6.8,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,6.4,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,7.1,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,27.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,11.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,8.9,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,9.9,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,9.9,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,12.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,11.0,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,7.5,µg/m³,2024-03-02,11.033333333333333
1894637,pm25,7.2,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,7.1,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,7.2,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.5,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,7.1,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,18.0,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,13.0,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,10.0,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.1,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,5.7,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.3,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.5,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,7.4,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,7.6,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.9,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.7,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,9.5,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.0,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,5.3,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.6,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,7.9,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,6.5,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,5.2,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,4.8,µg/m³,2024-03-03,7.545833333333333
1894637,pm25,4.3,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,5.4,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,6.2,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,5.5,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,9.6,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,14.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,13.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,7.6,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,5.4,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,5.5,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,10.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,14.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,7.8,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,13.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,8.9,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,12.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,21.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,25.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,25.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,6.5,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,5.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,12.0,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,5.3,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,8.3,µg/m³,2024-03-04,10.429166666666667
1894637,pm25,25.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,13.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,12.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,7.3,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,5.8,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,12.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,7.9,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,7.3,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,6.3,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,6.4,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,18.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,15.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,11.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,16.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,12.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,7.7,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,12.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,20.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,31.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,35.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,33.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,27.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,16.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,12.0,µg/m³,2024-03-05,15.362499999999999
1894637,pm25,8.2,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,7.8,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,8.8,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,10.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,12.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,25.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,18.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,21.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,7.2,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,8.7,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,10.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,30.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,17.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,11.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,8.4,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,9.9,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,14.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,28.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,22.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,26.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,23.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,19.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,14.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,12.0,µg/m³,2024-03-06,15.458333333333334
1894637,pm25,7.9,µg/m³,2024-03-07,16.75
1894637,pm25,8.0,µg/m³,2024-03-07,16.75
1894637,pm25,9.5,µg/m³,2024-03-07,16.75
1894637,pm25,11.0,µg/m³,2024-03-07,16.75
1894637,pm25,23.0,µg/m³,2024-03-07,16.75
1894637,pm25,37.0,µg/m³,2024-03-07,16.75
1894637,pm25,26.0,µg/m³,2024-03-07,16.75
1894637,pm25,10.0,µg/m³,2024-03-07,16.75
1894637,pm25,5.6,µg/m³,2024-03-07,16.75
1894637,pm25,7.1,µg/m³,2024-03-07,16.75
1894637,pm25,8.2,µg/m³,2024-03-07,16.75
1894637,pm25,14.0,µg/m³,2024-03-07,16.75
1894637,pm25,37.0,µg/m³,2024-03-07,16.75
1894637,pm25,7.5,µg/m³,2024-03-07,16.75
1894637,pm25,6.2,µg/m³,2024-03-07,16.75
1894637,pm25,6.0,µg/m³,2024-03-07,16.75
1894637,pm25,12.0,µg/m³,2024-03-07,16.75
1894637,pm25,14.0,µg/m³,2024-03-07,16.75
1894637,pm25,23.0,µg/m³,2024-03-07,16.75
1894637,pm25,30.0,µg/m³,2024-03-07,16.75
1894637,pm25,28.0,µg/m³,2024-03-07,16.75
1894637,pm25,25.0,µg/m³,2024-03-07,16.75
1894637,pm25,26.0,µg/m³,2024-03-07,16.75
1894637,pm25,20.0,µg/m³,2024-03-07,16.75
1894637,pm25,20.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,15.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,13.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,13.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,23.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,33.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,29.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,17.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,7.2,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,7.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,9.4,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,73.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,7.1,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,7.4,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,7.5,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,7.4,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,13.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,12.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,11.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,6.4,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,4.6,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,5.9,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,5.0,µg/m³,2024-03-08,14.670833333333334
1894637,pm25,5.2,µg/m³,2024-03-08,14.670833333333334
